source_id,source_sheet,row_from,row_to,column_from,column_to,classification,expected_cells,reason,evidence,reviewed_by,reviewed_at
economic_annex,Cuadro 52a,*,*,377,377,period_axis,1,"Column 377 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 377 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C377=2016-06-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,380,380,period_axis,1,"Column 380 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 380 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C380=2016-07-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,383,383,period_axis,1,"Column 383 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 383 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C383=2016-08-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,386,386,period_axis,1,"Column 386 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 386 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C386=2016-09-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,389,389,period_axis,1,"Column 389 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 389 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C389=2016-10-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,392,392,period_axis,1,"Column 392 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 392 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C392=2016-11-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,395,395,period_axis,1,"Column 395 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 395 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C395=2016-12-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,398,398,period_axis,1,"Column 398 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 398 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C398=2017-01-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,401,401,period_axis,1,"Column 401 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 401 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C401=2017-02-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,404,404,period_axis,1,"Column 404 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 404 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C404=2017-03-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,407,407,period_axis,1,"Column 407 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 407 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C407=2017-04-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,410,410,period_axis,1,"Column 410 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 410 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C410=2017-05-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,413,413,period_axis,1,"Column 413 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 413 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C413=2017-06-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,416,416,period_axis,1,"Column 416 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 416 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C416=2017-07-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,419,419,period_axis,1,"Column 419 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 419 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C419=2017-08-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,422,422,period_axis,1,"Column 422 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 422 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C422=2017-09-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,425,425,period_axis,1,"Column 425 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 425 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C425=2017-10-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,428,428,period_axis,1,"Column 428 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 428 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C428=2017-11-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,431,431,period_axis,1,"Column 431 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 431 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C431=2017-12-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,434,434,period_axis,1,"Column 434 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 434 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C434=2018-01-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,437,437,period_axis,1,"Column 437 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 437 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C437=2018-02-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,440,440,period_axis,1,"Column 440 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 440 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C440=2018-03-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,443,443,period_axis,1,"Column 443 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 443 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C443=2018-04-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,446,446,period_axis,1,"Column 446 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 446 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C446=2018-05-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,449,449,period_axis,1,"Column 449 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 449 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C449=2018-06-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,452,452,period_axis,1,"Column 452 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 452 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C452=2018-07-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,455,455,period_axis,1,"Column 455 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 455 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C455=2018-08-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,458,458,period_axis,1,"Column 458 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 458 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C458=2018-09-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,461,461,period_axis,1,"Column 461 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 461 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C461=2018-10-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,464,464,period_axis,1,"Column 464 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 464 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C464=2018-11-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,467,467,period_axis,1,"Column 467 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 467 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C467=2018-12-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,470,470,period_axis,1,"Column 470 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 470 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C470=2019-01-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,473,473,period_axis,1,"Column 473 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 473 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C473=2019-02-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,476,476,period_axis,1,"Column 476 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 476 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C476=2019-03-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,479,479,period_axis,1,"Column 479 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 479 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C479=2019-04-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,482,482,period_axis,1,"Column 482 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 482 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C482=2019-05-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,485,485,period_axis,1,"Column 485 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 485 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C485=2019-06-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,488,488,period_axis,1,"Column 488 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 488 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C488=2019-07-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,491,491,period_axis,1,"Column 491 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 491 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C491=2019-08-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,494,494,period_axis,1,"Column 494 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 494 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C494=2019-09-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,497,497,period_axis,1,"Column 497 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 497 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C497=2019-10-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,500,500,period_axis,1,"Column 500 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 500 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C500=2019-11-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,503,503,period_axis,1,"Column 503 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 503 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C503=2019-12-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,506,506,period_axis,1,"Column 506 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 506 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C506=2020-01-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,509,509,period_axis,1,"Column 509 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 509 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C509=2020-02-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,512,512,period_axis,1,"Column 512 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 512 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C512=2020-03-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,515,515,period_axis,1,"Column 515 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 515 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C515=2020-04-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,518,518,period_axis,1,"Column 518 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 518 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C518=2020-05-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,521,521,period_axis,1,"Column 521 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 521 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C521=2020-06-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,524,524,period_axis,1,"Column 524 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 524 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C524=2020-07-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,527,527,period_axis,1,"Column 527 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 527 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C527=2020-08-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,530,530,period_axis,1,"Column 530 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 530 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C530=2020-09-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,533,533,period_axis,1,"Column 533 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 533 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C533=2020-10-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,536,536,period_axis,1,"Column 536 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 536 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C536=2020-11-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,539,539,period_axis,1,"Column 539 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 539 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C539=2020-12-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,542,542,period_axis,1,"Column 542 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 542 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C542=2021-01-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,545,545,period_axis,1,"Column 545 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 545 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C545=2021-02-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,548,548,period_axis,1,"Column 548 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 548 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C548=2021-03-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,551,551,period_axis,1,"Column 551 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 551 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C551=2021-04-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,554,554,period_axis,1,"Column 554 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 554 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C554=2021-05-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,557,557,period_axis,1,"Column 557 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 557 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C557=2021-06-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,560,560,period_axis,1,"Column 560 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 560 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C560=2021-07-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,563,563,period_axis,1,"Column 563 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 563 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C563=2021-08-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,566,566,period_axis,1,"Column 566 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 566 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C566=2021-09-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,569,569,period_axis,1,"Column 569 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 569 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C569=2021-10-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,572,572,period_axis,1,"Column 572 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 572 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C572=2021-11-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,575,575,period_axis,1,"Column 575 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 575 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C575=2021-12-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,578,578,period_axis,1,"Column 578 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 578 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C578=2022-01-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,581,581,period_axis,1,"Column 581 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 581 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C581=2022-02-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,584,584,period_axis,1,"Column 584 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 584 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C584=2022-03-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,587,587,period_axis,1,"Column 587 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 587 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C587=2022-04-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,590,590,period_axis,1,"Column 590 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 590 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C590=2022-05-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,593,593,period_axis,1,"Column 593 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 593 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C593=2022-06-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,596,596,period_axis,1,"Column 596 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 596 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C596=2022-07-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,599,599,period_axis,1,"Column 599 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 599 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C599=2022-08-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,602,602,period_axis,1,"Column 602 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 602 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C602=2022-09-01.,layout_verified,2026-08-30
economic_annex,Cuadro 52a,*,*,605,605,period_axis,1,"Column 605 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 605 is a period label: 1 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R10C605=2022-10-01.,layout_verified,2026-08-30
